Id,SalePrice
1989,194218.49223935607
1990,212517.22645348756
1991,194874.42651406306
1992,212813.93996765334
1993,167021.13236493972
1994,244543.69789950625
1995,189118.3922099489
1996,242932.17730751223
1997,292271.39209432574
1998,303844.63374849973
1999,232574.9688305228
2000,300850.75279983896
2001,272361.69818501075
2002,255080.39559475204
2003,262522.715026957
2004,244410.4487999273
2005,207170.7639095478
2006,196458.94353118114
2007,264649.28732213157
2008,178930.86393362292
2009,192352.5688900373
2010,190125.14819155275
2011,105633.50426302223
2012,172396.01104663202
2013,182495.38538266858
2014,193781.61377536826
2015,189572.5739961212
2016,190676.54491144852
2017,195169.1665685417
2018,117484.75126822325
2019,103481.49508181421
2020,106515.53392220284
2021,103481.49508181421
2022,203669.94986294553
2023,196806.77102774897
2024,263646.33649361803
2025,315760.7048267709
2026,181589.6345292686
2027,147312.65272788113
2028,164650.65354928328
2029,177953.56752094577
2030,226761.5516749433
2031,189666.6936765365
2032,202386.31804585803
2033,218490.06266022843
2034,164624.2892336648
2035,199761.35811042995
2036,191077.35880712638
2037,192494.80834252565
2038,246039.8815709088
2039,180938.66792457778
2040,318551.52948892186
2041,219740.08590305666
2042,205938.24607486234
2043,203319.86845828532
2044,239845.0283445022
2045,225841.77215809317
2046,226425.2411658602
2047,171625.91732686933
2048,144100.02941828896
2049,238444.7027258613
2050,190105.66932372283
2051,71100.61382037659
2052,166794.70857206843
2053,133121.72067638
2054,80931.1525637216
2055,201532.4998395437
2056,121042.56667490644
2057,123552.8289490005
2058,225295.64623715106
2059,139889.9611664777
2060,161251.45348768783
2061,211397.7462702368
2062,131488.0074546323
2063,97612.19835977486
2064,171229.07303109794
2065,149329.59607471697
2066,206716.32435550247
2067,121723.81151320752
2068,249647.30767498852
2069,61313.462266429284
2070,117637.33023266052
2071,81076.28518355975
2072,245886.90355754917
2073,152132.24345221813
2074,189900.08127964332
2075,128804.05001890389
2076,139021.58380235717
2077,149225.46529075038
2078,122502.58473501982
2079,163677.3267365126
2080,115123.33344600082
2081,130933.53816196055
2082,178567.1302339026
2083,181766.68271208418
2084,98930.43682123128
2085,133005.02687482658
2086,88578.4991431955
2087,164470.17398283954
2088,127908.20150415374
2089,81076.28518355975
2090,136749.38863105854
2091,116843.91436760077
2092,187979.99405567878
2093,166151.51672037438
2094,83639.9859886729
2095,177213.807716708
2096,87001.7646009965
2097,75065.89608211334
2098,216589.84351740053
2099,50152.42777190647
2100,97744.37102679719
2101,185825.77892637078
2102,131227.99776803394
2103,88324.99341300128
2104,243285.0735170754
2105,100604.81574853063
2106,145669.05984801584
2107,269798.9346450983
2108,117484.75126822325
2109,119184.42580050675
2110,129397.57809021462
2111,148303.89171963924
2112,170345.78753393464
2113,117389.99232855048
2114,116984.64793615563
2115,163775.50933789124
2116,147540.23131575598
2117,144288.82195400778
2118,129595.8208326742
2119,119835.75121604977
2120,112530.98401472229
2121,114600.93109345557
2122,113969.44870433945
2123,57196.10885407904
2124,221055.5322401424
2125,219294.0680831879
2126,192472.61571277195
2127,197674.9689864434
2128,150421.86287521114
2129,126418.65323458904
2130,144117.04457014587
2131,232278.15427337785
2132,168377.3304919463
2133,158159.3672571162
2134,123867.76549301349
2135,110215.97799468107
2136,85604.22338480399
2137,125259.74773992479
2138,157619.20707629988
2139,160364.95413669926
2140,118418.30168065052
2141,128728.62094408946
2142,127870.49960647662
2143,164948.08468515347
2144,177700.1401531985
2145,114684.10003094145
2146,165590.80896109386
2147,201567.0281214657
2148,190396.34645723816
2149,174460.9251625693
2150,214639.16720896593
2151,103529.79425931335
2152,148709.6428828787
2153,178748.99708376278
2154,69341.73197991216
2155,118863.34411094183
2156,279720.3637711887
2157,225361.2260563024
2158,225239.84503313812
2159,207350.2680864141
2160,159219.77157761971
2161,259398.06625222816
2162,336286.6880558831
2163,276280.8872173484
2164,241850.32838141394
2165,205846.27925956028
2166,152324.67717944575
2167,202269.62424430464
2168,198841.5785935798
2169,186775.27578002063
2170,205500.01072991267
2171,158545.5132300864
2172,162360.3441130389
2173,184464.5904488158
2174,244499.74981329805
2175,269114.64763647574
2176,278959.136680824
2177,249407.23671005148
2178,197680.34855029848
2179,135754.15735886173
2180,285420.7839986383
2181,205420.35688624668
2182,253446.68237300433
2183,195126.115509464
2184,130087.68183599139
2185,128956.30057494348
2186,168311.72799226272
2187,162815.52396932084
2188,164809.65810767777
2189,294638.63389039005
2190,46275.51909395543
2191,46275.51909395543
2192,60006.227855639474
2193,68373.03670683765
2194,45263.05514009882
2195,110248.55809637615
2196,104390.77836182152
2197,136552.14395870862
2198,159187.56784431476
2199,213621.55617966707
2200,123167.24387284083
2201,155371.4104828549
2202,143972.98838286428
2203,183566.28594001496
2204,179811.21813905955
2205,138889.19360553194
2206,129970.98803443796
2207,193132.10509461848
2208,223591.3628457036
2209,258282.64898994076
2210,131840.57525579777
2211,108669.74905151084
2212,111651.69851991997
2213,87888.44335741116
2214,145132.5027343315
2215,89797.8853415613
2216,191240.68405435723
2217,86273.55218669798
2218,103033.22335385306
2219,90976.87856085841
2220,90100.12742255376
2221,226550.99596084765
2222,226317.60835774083
2223,298613.71021110984
2224,238551.74935770998
2225,163153.31508287723
2226,233450.87862361164
2227,200935.25993619952
2228,249361.22184309928
2229,202204.0444251533
2230,151446.41243528534
2231,218903.8818697866
2232,211255.0469639171
2233,183365.22839265244
2234,204443.31824144255
2235,231817.16540186392
2236,246119.3106480842
2237,300124.2029943678
2238,261913.8091331565
2239,95947.91873408933
2240,175546.74368857406
2241,210970.13860756363
2242,158159.3672571162
2243,129274.91854853538
2244,95222.87993554596
2245,92074.32283924938
2246,135710.63872403034
2247,69086.79100630914
2248,97880.1926072506
2249,101264.31285229945
2250,139308.69810681063
2251,160332.23486764822
2252,221990.8767068307
2253,149105.8303618547
2254,170423.6550452619
2255,197896.79164207305
2256,175616.15906327026
2257,238120.8289119257
2258,174378.6281975042
2259,192053.04057096862
2260,176988.56139937247
2261,173740.25501285473
2262,190507.5596519573
2263,298975.40964623395
2264,359608.8626660848
2265,221169.97985552571
2266,224908.2217456659
2267,296803.0194470712
2268,294467.45812664344
2269,186632.65483614788
2270,172294.0078483185
2271,224334.81180144256
2272,205441.2153155707
2273,172965.70915882193
2274,190060.08390814747
2275,199088.71441173152
2276,186577.57125383936
2277,216819.4888860194
2278,178285.88574959015
2279,109316.18515948465
2280,109316.18515948465
2281,192817.42631847854
2282,196162.76823329367
2283,102193.43381098888
2284,117929.97310394066
2285,126065.18840629306
2286,117951.52647443688
2287,281574.4190440928
2288,268616.87657494744
2289,317873.07677499147
2290,345356.65392673074
2291,297565.84362873295
2292,307134.8920810063
2293,368740.158307772
2294,340926.28174813994
2295,339642.268439668
2296,259881.03794561513
2297,257844.64613340393
2298,281219.8071427156
2299,354389.1983483066
2300,296710.74690390367
2301,237678.8110944179
2302,259281.37245067477
2303,237627.84611498745
2304,258179.85752939817
2305,188733.14326410924
2306,188733.14326410924
2307,195734.77135731376
2308,218139.98125556821
2309,220823.93869129661
2310,191300.4068982842
2311,200752.6048241103
2312,175556.90379509694
2313,178256.8076720479
2314,165120.60237125205
2315,174013.52005928414
2316,223127.33180386823
2317,191533.79450139104
2318,175309.74529641296
2319,170889.15173296057
2320,183008.26154020365
2321,247361.12196461653
2322,184532.16640818652
2323,153406.4554650194
2324,148430.85439261695
2325,214017.91794107485
2326,149780.80633109243
2327,209952.3177703841
2328,213469.07825820896
2329,195883.2796788654
2330,194057.49154074225
2331,330643.99453214114
2332,347963.4361933761
2333,313549.9002312209
2334,284362.49954186555
2335,239789.32818346843
2336,307431.44887027825
2337,196551.62796818762
2338,250879.41873882935
2339,215314.1431782037
2340,300357.5905974746
2341,215105.94241517957
2342,216272.88043071365
2343,211948.32432544898
2344,252690.99880807623
2345,258511.63754176424
2346,192934.12012003193
2347,192584.03871537172
2348,201833.30667712734
2349,179651.24591300992
2350,244815.43438146997
2351,221148.8332558741
2352,267566.63236096676
2353,292803.4109893708
2354,96881.4691465166
2355,101899.30261331316
2356,164460.83254100024
2357,208974.89763419557
2358,202148.96084284474
2359,119103.61716183723
2360,106982.30912841647
2361,158159.3672571162
2362,265911.2570038214
2363,157809.28585245594
2364,159368.61602949133
2365,197601.8721821683
2366,170620.4171832482
2367,216767.01802265545
2368,194567.83334177965
2369,217673.20604935457
2370,174713.68286860458
2371,180163.86430267195
2372,194333.26826313708
2373,226885.69182109582
2374,256246.50722368027
2375,211138.3531623637
2376,294717.9392440541
2377,326411.1727537657
2378,159421.98391998577
2379,249124.2940914628
2380,157698.12061772923
2381,187916.28665323538
2382,200765.47869255694
2383,222807.73331770455
2384,233332.57017322333
2385,164344.13873944685
2386,125419.92977385502
2387,124065.08852781032
2388,153554.63537817335
2389,153271.63967659796
2390,159422.98199009546
2391,149290.63833905713
2392,106982.30912841647
2393,175551.27418529108
2394,158392.754860223
2395,223758.43032742242
2396,150991.4599444219
2397,226624.2015300242
2398,138524.91185391773
2399,46236.35927233726
2400,31944.27308966068
2401,96946.64219482333
2402,133313.79559275543
2403,252979.9071667907
2404,162207.32797530247
2405,181360.7774228788
2406,111883.44879365964
2407,120285.40250550504
2408,159676.3866773105
2409,136155.75951676862
2410,218441.32630943018
2411,110249.73557191192
2412,157129.39017319446
2413,144557.71322861404
2414,123055.79818970885
2415,218840.14406488865
2416,147423.5375142026
2417,124019.60415521413
2418,110599.81697657214
2419,165147.8333115465
2420,110501.42456731288
2421,168188.3987888715
2422,110483.12317501873
2423,118241.06637048654
2424,179116.4828535866
2425,311999.83313357783
2426,179887.06682963524
2427,108268.00772624796
2428,149763.83141730566
2429,107856.4248672443
2430,113750.54961851418
2431,128725.5963313059
2432,124019.60415521413
2433,139189.79835715724
2434,147591.75206900266
2435,163345.41527871284
2436,65093.32769416066
2437,103481.49508181421
2438,109915.60060847428
2439,143412.28062358376
2440,165845.49216682382
2441,121919.11572725278
2442,115500.95664181531
2443,148905.77088460186
2444,149493.41157823373
2445,107714.64526858737
2446,211044.4128873745
2447,192070.80374698443
2448,149303.9416588806
2449,150259.71510351606
2450,193724.53405284038
2451,128117.57974271363
2452,242728.6080841843
2453,67995.72436188297
2454,95939.72948832564
2455,111397.83397887356
2456,144285.64833825265
2457,124464.82599093157
2458,115332.81272753986
2459,105815.37111288239
2460,174259.8598932845
2461,124949.72318401323
2462,146433.15742519818
2463,160454.5660009298
2464,209588.43506769225
2465,167457.19216424398
2466,162521.8046654841
2467,160574.43341823833
2468,110956.8848720001
2469,132271.25549124688
2470,228091.6886152689
2471,182428.85545339994
2472,239927.85580392333
2473,165307.6869370791
2474,140754.75814399848
2475,239257.0515205504
2476,122249.81930706225
2477,115594.63914893146
2478,204662.93494897225
2479,154075.0842027469
2480,153857.64304086263
2481,124019.60415521413
2482,133168.4129269665
2483,106299.27023585439
2484,146840.06850643555
2485,109082.79755637783
2486,156470.54005060543
2487,248947.08918375336
2488,123993.34088257482
2489,172049.92192241052
2490,139004.42948314428
2491,104160.41537149825
2492,198072.63966882063
2493,146353.37725909287
2494,199606.4241949211
2495,110301.02895974007
2496,263641.70495392184
2497,161014.99331180507
2498,103481.49508181421
2499,66308.2844387886
2500,123786.2165521073
2501,159261.13222434354
2502,155686.3949868603
2503,141375.36815263212
2504,214140.2413524341
2505,207281.95182480675
2506,263205.47347111383
2507,320662.3120677677
2508,263205.47347111383
2509,251346.19394504296
2510,211297.35772075815
2511,184998.94161440016
2512,201199.4639891949
2513,208924.086780731
2514,201969.65875193677
2515,156058.87882915483
2516,156324.26035768597
2517,118184.9140775437
2518,130671.15084375843
2519,211826.66285387942
2520,197085.46359802588
2521,192439.54535479101
2522,209586.64873535352
2523,139646.1860914295
2524,155916.9981875187
2525,153853.11254414564
2526,158159.3672571162
2527,106974.24620509213
2528,138633.72213757288
2529,137621.25818371627
2530,114798.74973228309
2531,232026.54364042383
2532,215366.2552307154
2533,195809.89470426273
2534,220803.2823479309
2535,276743.8418266271
2536,213561.76269521544
2537,193284.20152469218
2538,172731.06571773242
2539,174630.31719290515
2540,192000.56970760468
2541,173743.52967158903
2542,178256.8076720479
2543,111883.44879365964
2544,163760.6697316798
2545,172312.84745689094
2546,174379.80567303998
2547,154493.66127444056
2548,187519.94757235984
2549,167944.44430839721
2550,665492.4956580901
2551,136065.5614762674
2552,114684.10003094145
2553,46275.51909395543
2554,107967.38029409041
2555,93512.96693429265
2556,92278.890132687
2557,137621.25818371627
2558,207230.33986419652
2559,162102.7373375045
2560,122296.66056062032
2561,102893.59662030933
2562,128364.37943054538
2563,135020.63602123276
2564,194624.6552964345
2565,119549.86747011886
2566,166868.8034464532
2567,164071.89444365934
2568,218840.14406488865
2569,210438.19035304323
2570,132718.0440158068
2571,232843.4002512977
2572,155038.35195197386
2573,234710.50107615223
2574,234522.0039474486
2575,154228.66123729385
2576,122629.58764606767
2577,194458.28349100682
2578,97880.1926072506
2579,59693.51994025869
2580,149986.77074356205
2581,162010.26270837866
2582,111400.36833537121
2583,223867.03852511925
2584,173722.59287981805
2585,235785.96253267012
2586,201219.38003032395
2587,208090.54342639793
2588,106536.01086014243
2589,153770.66657610895
2590,211955.20977323756
2591,219404.61673918937
2592,233893.64446527837
2593,218421.38758776887
2594,182728.03268353874
2595,187686.25207130978
2596,295223.0633291246
2597,210788.27175770345
2598,259794.9811885242
2599,283787.07077689056
2600,242367.45198833282
2601,145236.07262148755
2602,103226.55410821119
2603,95689.65514175959
2604,69086.79100630914
2605,103226.55410821119
2606,150243.48821388822
2607,189524.6336294743
2608,206991.38345619288
2609,168678.8549512344
2610,61406.55347428037
2611,179872.0880560678
2612,169933.8458640788
2613,97880.1926072506
2614,105033.93981106103
2615,182025.33551772064
2616,121365.36405628544
2617,271781.0213016144
2618,214499.00225914392
2619,252798.04031693056
2620,179728.1633142199
2621,188008.53391694272
2622,197063.6297791244
2623,228949.5774644689
2624,303875.8090092405
2625,319606.43052205886
2626,172770.10181583918
2627,176657.60005168995
2628,328572.1470084229
2629,374926.2309891499
2630,291679.78180078743
2631,344059.07180864003
2632,327976.08458061446
2633,236810.9895041136
2634,299897.52143362345
2635,159786.01562564925
2636,208631.26450402476
2637,161406.13735724593
2638,240485.59975532934
2639,196563.24599865152
2640,165511.07675498092
2641,138296.234152954
2642,205731.65996067316
2643,136333.19691289094
2644,166567.12998419354
2645,96483.5004581962
2646,90407.53925952071
2647,102193.43381098888
2648,161543.48750216502
2649,142669.2384386894
2650,125770.01117851527
2651,177137.0697209241
2652,331191.8588254296
2653,259748.1476568884
2654,273050.06355844124
2655,288921.59804524056
2656,273461.13860362105
2657,256944.39344437612
2658,248348.1109080629
2659,284042.135474005
2660,305071.92614529596
2661,280052.8691271815
2662,278652.5435085406
2663,269986.5878296581
2664,219177.63204950752
2665,267683.3261625202
2666,231209.68702954997
2667,170889.15173296057
2668,173811.02726851281
2669,191533.79450139104
2670,282863.78151396534
2671,173811.02726851281
2672,188883.90549375326
2673,206087.09052673395
2674,208436.91299902473
2675,170062.13501556386
2676,186377.35505169266
2677,212611.447176882
2678,278585.06859214907
2679,255673.66589818976
2680,278794.80564156116
2681,339405.37109048606
2682,320957.3325706516
2683,392436.18859984004
2684,302739.687443595
2685,323129.6696868277
2686,223478.91909246193
2687,265816.22533766564
2688,212305.29117789777
2689,185932.49202682744
2690,349294.70524817304
2691,194834.03353499438
2692,101782.60881175975
2693,200169.13581634327
2694,100498.97699467225
2695,194432.58038005908
2696,182351.329195387
2697,207084.52774703075
2698,194764.18098699907
2699,199935.74821323645
2700,178814.1701320695
2701,157183.42772540092
2702,152091.28957633892
2703,148438.83895349439
2704,161042.92431626606
2705,117484.75126822325
2706,107404.41862671748
2707,144739.5800784742
2708,122152.50333035958
2709,74943.03445447578
2710,111040.2278671673
2711,301391.420794479
2712,327313.522625992
2713,170178.82881711726
2714,148865.09745712794
2715,176856.482053407
2716,135769.2067729538
2717,144991.62016280508
2718,219773.69447731593
2719,174045.67070960233
2720,192467.34491381832
2721,159442.9990742037
2722,200545.14436332285
2723,150690.96395769803
2724,104251.3310337039
2725,125303.23597230163
2726,135805.6781121084
2727,166687.68462075197
2728,186824.0121308189
2729,169415.62054514312
2730,148291.91487832312
2731,97880.1926072506
2732,119204.08407376279
2733,195066.32202501237
2734,183313.46742907062
